Edad simple;Sexo;Periodo;Total
65 años;Hombres;1 de julio de 2013;235.996
65 años;Hombres;1 de abril de 2013;""
65 años;Hombres;1 de enero de 2013;226.374
65 años;Hombres;1 de octubre de 2012;""
65 años;Hombres;1 de julio de 2012;221.464
65 años;Hombres;1 de abril de 2012;""
65 años;Hombres;1 de enero de 2012;216.753
65 años;Hombres;1 de octubre de 2011;""
65 años;Hombres;1 de julio de 2011;222.074
65 años;Hombres;1 de abril de 2011;""
65 años;Hombres;1 de enero de 2011;227.588
65 años;Hombres;1 de octubre de 2010;""
65 años;Hombres;1 de julio de 2010;222.595
65 años;Hombres;1 de abril de 2010;""
65 años;Hombres;1 de enero de 2010;217.663
65 años;Hombres;1 de octubre de 2009;""
65 años;Hombres;1 de julio de 2009;216.622
65 años;Hombres;1 de abril de 2009;""
65 años;Hombres;1 de enero de 2009;215.856
65 años;Hombres;1 de octubre de 2008;""
65 años;Hombres;1 de julio de 2008;201.722
65 años;Hombres;1 de abril de 2008;""
65 años;Hombres;1 de enero de 2008;187.559
65 años;Hombres;1 de octubre de 2007;""
65 años;Hombres;1 de julio de 2007;180.600
65 años;Hombres;1 de abril de 2007;""
65 años;Hombres;1 de enero de 2007;173.716
65 años;Hombres;1 de octubre de 2006;""
65 años;Hombres;1 de julio de 2006;193.383
65 años;Hombres;1 de abril de 2006;""
65 años;Hombres;1 de enero de 2006;213.369
65 años;Hombres;1 de octubre de 2005;""
65 años;Hombres;1 de julio de 2005;177.185
65 años;Hombres;1 de abril de 2005;""
65 años;Hombres;1 de enero de 2005;140.899
65 años;Hombres;1 de octubre de 2004;""
65 años;Hombres;1 de julio de 2004;151.096
65 años;Hombres;1 de abril de 2004;""
65 años;Hombres;1 de enero de 2004;161.503
65 años;Hombres;1 de octubre de 2003;""
65 años;Hombres;1 de julio de 2003;171.804
65 años;Hombres;1 de abril de 2003;""
65 años;Hombres;1 de enero de 2003;182.345
65 años;Hombres;1 de octubre de 2002;""
65 años;Hombres;1 de julio de 2002;190.976
65 años;Hombres;1 de abril de 2002;""
65 años;Hombres;1 de enero de 2002;199.948
65 años;Hombres;1 de octubre de 2001;""
65 años;Hombres;1 de julio de 2001;198.402
65 años;Hombres;1 de abril de 2001;""
65 años;Hombres;1 de enero de 2001;197.169
65 años;Hombres;1 de octubre de 2000;""
65 años;Hombres;1 de julio de 2000;197.248
65 años;Hombres;1 de abril de 2000;""
65 años;Hombres;1 de enero de 2000;197.612
65 años;Hombres;1 de octubre de 1999;""
65 años;Hombres;1 de julio de 1999;201.717
65 años;Hombres;1 de abril de 1999;""
65 años;Hombres;1 de enero de 1999;206.266
65 años;Hombres;1 de octubre de 1998;""
65 años;Hombres;1 de julio de 1998;205.823
65 años;Hombres;1 de abril de 1998;""
65 años;Hombres;1 de enero de 1998;205.501
65 años;Hombres;1 de octubre de 1997;""
65 años;Hombres;1 de julio de 1997;202.002
65 años;Hombres;1 de abril de 1997;""
65 años;Hombres;1 de enero de 1997;198.767
65 años;Hombres;1 de octubre de 1996;""
65 años;Hombres;1 de julio de 1996;199.736
65 años;Hombres;1 de abril de 1996;""
65 años;Hombres;1 de enero de 1996;200.963
65 años;Hombres;1 de octubre de 1995;""
65 años;Hombres;1 de julio de 1995;196.399
65 años;Hombres;1 de abril de 1995;""
65 años;Hombres;1 de enero de 1995;191.761
65 años;Hombres;1 de octubre de 1994;""
65 años;Hombres;1 de julio de 1994;191.926
65 años;Hombres;1 de abril de 1994;""
65 años;Hombres;1 de enero de 1994;192.315
65 años;Hombres;1 de octubre de 1993;""
65 años;Hombres;1 de julio de 1993;187.659
65 años;Hombres;1 de abril de 1993;""
65 años;Hombres;1 de enero de 1993;183.066
65 años;Hombres;1 de octubre de 1992;""
65 años;Hombres;1 de julio de 1992;185.100
65 años;Hombres;1 de abril de 1992;""
65 años;Hombres;1 de enero de 1992;187.303
65 años;Hombres;1 de octubre de 1991;""
65 años;Hombres;1 de julio de 1991;183.494
65 años;Hombres;1 de abril de 1991;""
65 años;Hombres;1 de enero de 1991;179.764
65 años;Hombres;1 de octubre de 1990;""
65 años;Hombres;1 de julio de 1990;179.101
65 años;Hombres;1 de abril de 1990;""
65 años;Hombres;1 de enero de 1990;178.466
65 años;Hombres;1 de octubre de 1989;""
65 años;Hombres;1 de julio de 1989;177.551
65 años;Hombres;1 de abril de 1989;""
65 años;Hombres;1 de enero de 1989;176.864
65 años;Hombres;1 de octubre de 1988;""
65 años;Hombres;1 de julio de 1988;175.724
65 años;Hombres;1 de abril de 1988;""
65 años;Hombres;1 de enero de 1988;174.702
65 años;Hombres;1 de octubre de 1987;""
65 años;Hombres;1 de julio de 1987;171.961
65 años;Hombres;1 de abril de 1987;""
65 años;Hombres;1 de enero de 1987;169.314
65 años;Hombres;1 de octubre de 1986;""
65 años;Hombres;1 de julio de 1986;162.027
65 años;Hombres;1 de abril de 1986;""
65 años;Hombres;1 de enero de 1986;154.950
65 años;Hombres;1 de octubre de 1985;""
65 años;Hombres;1 de julio de 1985;144.279
65 años;Hombres;1 de abril de 1985;""
65 años;Hombres;1 de enero de 1985;133.310
65 años;Hombres;1 de octubre de 1984;""
65 años;Hombres;1 de julio de 1984;132.840
65 años;Hombres;1 de abril de 1984;""
65 años;Hombres;1 de enero de 1984;132.531
65 años;Hombres;1 de octubre de 1983;""
65 años;Hombres;1 de julio de 1983;130.043
65 años;Hombres;1 de abril de 1983;""
65 años;Hombres;1 de enero de 1983;127.683
65 años;Hombres;1 de octubre de 1982;""
65 años;Hombres;1 de julio de 1982;127.651
65 años;Hombres;1 de abril de 1982;""
65 años;Hombres;1 de enero de 1982;127.753
65 años;Hombres;1 de octubre de 1981;""
65 años;Hombres;1 de julio de 1981;129.676
65 años;Hombres;1 de abril de 1981;""
65 años;Hombres;1 de enero de 1981;131.827
65 años;Hombres;1 de octubre de 1980;""
65 años;Hombres;1 de julio de 1980;132.474
65 años;Hombres;1 de abril de 1980;""
65 años;Hombres;1 de enero de 1980;133.107
65 años;Hombres;1 de octubre de 1979;""
65 años;Hombres;1 de julio de 1979;132.775
65 años;Hombres;1 de abril de 1979;""
65 años;Hombres;1 de enero de 1979;132.610
65 años;Hombres;1 de octubre de 1978;""
65 años;Hombres;1 de julio de 1978;133.356
65 años;Hombres;1 de abril de 1978;""
65 años;Hombres;1 de enero de 1978;134.252
65 años;Hombres;1 de octubre de 1977;""
65 años;Hombres;1 de julio de 1977;132.709
65 años;Hombres;1 de abril de 1977;""
65 años;Hombres;1 de enero de 1977;131.376
65 años;Hombres;1 de octubre de 1976;""
65 años;Hombres;1 de julio de 1976;133.009
65 años;Hombres;1 de abril de 1976;""
65 años;Hombres;1 de enero de 1976;135.165
65 años;Hombres;1 de octubre de 1975;""
65 años;Hombres;1 de julio de 1975;132.264
65 años;Hombres;1 de abril de 1975;""
65 años;Hombres;1 de enero de 1975;129.409
65 años;Hombres;1 de octubre de 1974;""
65 años;Hombres;1 de julio de 1974;130.220
65 años;Hombres;1 de abril de 1974;""
65 años;Hombres;1 de enero de 1974;130.999
65 años;Hombres;1 de octubre de 1973;""
65 años;Hombres;1 de julio de 1973;129.236
65 años;Hombres;1 de abril de 1973;""
65 años;Hombres;1 de enero de 1973;127.876
65 años;Hombres;1 de octubre de 1972;""
65 años;Hombres;1 de julio de 1972;125.937
65 años;Hombres;1 de abril de 1972;""
65 años;Hombres;1 de enero de 1972;124.327
65 años;Hombres;1 de octubre de 1971;""
65 años;Hombres;1 de julio de 1971;126.545
65 años;Hombres;1 de abril de 1971;""
65 años;Hombres;1 de enero de 1971;129.041
65 años;Mujeres;1 de enero de 2025;319.192
65 años;Mujeres;1 de octubre de 2024;320.047
65 años;Mujeres;1 de julio de 2024;314.534
65 años;Mujeres;1 de abril de 2024;312.594
65 años;Mujeres;1 de enero de 2024;311.752
65 años;Mujeres;1 de octubre de 2023;308.331
65 años;Mujeres;1 de julio de 2023;310.311
65 años;Mujeres;1 de abril de 2023;308.557
65 años;Mujeres;1 de enero de 2023;303.926
65 años;Mujeres;1 de octubre de 2022;297.532
65 años;Mujeres;1 de julio de 2022;291.135
65 años;Mujeres;1 de abril de 2022;284.919
65 años;Mujeres;1 de enero de 2022;282.871
65 años;Mujeres;1 de octubre de 2021;279.324
65 años;Mujeres;1 de julio de 2021;277.303
65 años;Mujeres;1 de abril de 2021;276.684
65 años;Mujeres;1 de enero de 2021;274.927
65 años;Mujeres;1 de octubre de 2020;""
65 años;Mujeres;1 de julio de 2020;269.163
65 años;Mujeres;1 de abril de 2020;""
65 años;Mujeres;1 de enero de 2020;263.527
65 años;Mujeres;1 de octubre de 2019;""
65 años;Mujeres;1 de julio de 2019;263.270
65 años;Mujeres;1 de abril de 2019;""
65 años;Mujeres;1 de enero de 2019;262.915
65 años;Mujeres;1 de octubre de 2018;""
65 años;Mujeres;1 de julio de 2018;261.789
65 años;Mujeres;1 de abril de 2018;""
65 años;Mujeres;1 de enero de 2018;260.984
65 años;Mujeres;1 de octubre de 2017;""
65 años;Mujeres;1 de julio de 2017;253.564
65 años;Mujeres;1 de abril de 2017;""
65 años;Mujeres;1 de enero de 2017;246.234
65 años;Mujeres;1 de octubre de 2016;""
65 años;Mujeres;1 de julio de 2016;243.892
65 años;Mujeres;1 de abril de 2016;""
65 años;Mujeres;1 de enero de 2016;241.594
65 años;Mujeres;1 de octubre de 2015;""
65 años;Mujeres;1 de julio de 2015;247.357
65 años;Mujeres;1 de abril de 2015;""
65 años;Mujeres;1 de enero de 2015;253.399
65 años;Mujeres;1 de octubre de 2014;""
65 años;Mujeres;1 de julio de 2014;259.727
65 años;Mujeres;1 de abril de 2014;""
65 años;Mujeres;1 de enero de 2014;266.190
65 años;Mujeres;1 de octubre de 2013;""
65 años;Mujeres;1 de julio de 2013;255.554
65 años;Mujeres;1 de abril de 2013;""
65 años;Mujeres;1 de enero de 2013;245.123
65 años;Mujeres;1 de octubre de 2012;""
65 años;Mujeres;1 de julio de 2012;240.777
65 años;Mujeres;1 de abril de 2012;""
65 años;Mujeres;1 de enero de 2012;236.490
65 años;Mujeres;1 de octubre de 2011;""
65 años;Mujeres;1 de julio de 2011;242.303
65 años;Mujeres;1 de abril de 2011;""
65 años;Mujeres;1 de enero de 2011;248.146
65 años;Mujeres;1 de octubre de 2010;""
65 años;Mujeres;1 de julio de 2010;242.722
65 años;Mujeres;1 de abril de 2010;""
65 años;Mujeres;1 de enero de 2010;237.374
65 años;Mujeres;1 de octubre de 2009;""
65 años;Mujeres;1 de julio de 2009;235.987
65 años;Mujeres;1 de abril de 2009;""
65 años;Mujeres;1 de enero de 2009;234.576
65 años;Mujeres;1 de octubre de 2008;""
65 años;Mujeres;1 de julio de 2008;218.992
65 años;Mujeres;1 de abril de 2008;""
65 años;Mujeres;1 de enero de 2008;203.375
65 años;Mujeres;1 de octubre de 2007;""
65 años;Mujeres;1 de julio de 2007;195.625
65 años;Mujeres;1 de abril de 2007;""
65 años;Mujeres;1 de enero de 2007;187.751
65 años;Mujeres;1 de octubre de 2006;""
65 años;Mujeres;1 de julio de 2006;210.446
65 años;Mujeres;1 de abril de 2006;""
65 años;Mujeres;1 de enero de 2006;233.206
65 años;Mujeres;1 de octubre de 2005;""
65 años;Mujeres;1 de julio de 2005;195.814
65 años;Mujeres;1 de abril de 2005;""
65 años;Mujeres;1 de enero de 2005;158.463
65 años;Mujeres;1 de octubre de 2004;""
65 años;Mujeres;1 de julio de 2004;169.264
65 años;Mujeres;1 de abril de 2004;""
65 años;Mujeres;1 de enero de 2004;180.200
65 años;Mujeres;1 de octubre de 2003;""
65 años;Mujeres;1 de julio de 2003;191.501
65 años;Mujeres;1 de abril de 2003;""
65 años;Mujeres;1 de enero de 2003;202.882
65 años;Mujeres;1 de octubre de 2002;""
65 años;Mujeres;1 de julio de 2002;215.395
65 años;Mujeres;1 de abril de 2002;""
65 años;Mujeres;1 de enero de 2002;228.268
65 años;Mujeres;1 de octubre de 2001;""
65 años;Mujeres;1 de julio de 2001;224.196
65 años;Mujeres;1 de abril de 2001;""
65 años;Mujeres;1 de enero de 2001;220.452
65 años;Mujeres;1 de octubre de 2000;""
65 años;Mujeres;1 de julio de 2000;220.892
65 años;Mujeres;1 de abril de 2000;""
65 años;Mujeres;1 de enero de 2000;221.418
65 años;Mujeres;1 de octubre de 1999;""
65 años;Mujeres;1 de julio de 1999;225.988
65 años;Mujeres;1 de abril de 1999;""
65 años;Mujeres;1 de enero de 1999;230.679
65 años;Mujeres;1 de octubre de 1998;""
65 años;Mujeres;1 de julio de 1998;230.350
65 años;Mujeres;1 de abril de 1998;""
65 años;Mujeres;1 de enero de 1998;230.112
65 años;Mujeres;1 de octubre de 1997;""
65 años;Mujeres;1 de julio de 1997;225.376
65 años;Mujeres;1 de abril de 1997;""
65 años;Mujeres;1 de enero de 1997;220.711
65 años;Mujeres;1 de octubre de 1996;""
65 años;Mujeres;1 de julio de 1996;224.340
65 años;Mujeres;1 de abril de 1996;""
65 años;Mujeres;1 de enero de 1996;228.153
65 años;Mujeres;1 de octubre de 1995;""
65 años;Mujeres;1 de julio de 1995;222.703
65 años;Mujeres;1 de abril de 1995;""
65 años;Mujeres;1 de enero de 1995;217.296
65 años;Mujeres;1 de octubre de 1994;""
65 años;Mujeres;1 de julio de 1994;218.085
65 años;Mujeres;1 de abril de 1994;""
65 años;Mujeres;1 de enero de 1994;218.928
65 años;Mujeres;1 de octubre de 1993;""
65 años;Mujeres;1 de julio de 1993;212.920
65 años;Mujeres;1 de abril de 1993;""
65 años;Mujeres;1 de enero de 1993;206.969
65 años;Mujeres;1 de octubre de 1992;""
65 años;Mujeres;1 de julio de 1992;209.122
65 años;Mujeres;1 de abril de 1992;""
65 años;Mujeres;1 de enero de 1992;211.400
65 años;Mujeres;1 de octubre de 1991;""
65 años;Mujeres;1 de julio de 1991;209.124
65 años;Mujeres;1 de abril de 1991;""
65 años;Mujeres;1 de enero de 1991;206.931
65 años;Mujeres;1 de octubre de 1990;""
65 años;Mujeres;1 de julio de 1990;206.147
65 años;Mujeres;1 de abril de 1990;""
65 años;Mujeres;1 de enero de 1990;205.388
65 años;Mujeres;1 de octubre de 1989;""
65 años;Mujeres;1 de julio de 1989;202.579
65 años;Mujeres;1 de abril de 1989;""
65 años;Mujeres;1 de enero de 1989;199.783
65 años;Mujeres;1 de octubre de 1988;""
65 años;Mujeres;1 de julio de 1988;201.990
65 años;Mujeres;1 de abril de 1988;""
65 años;Mujeres;1 de enero de 1988;204.443
65 años;Mujeres;1 de octubre de 1987;""
65 años;Mujeres;1 de julio de 1987;195.837
65 años;Mujeres;1 de abril de 1987;""
65 años;Mujeres;1 de enero de 1987;187.173
65 años;Mujeres;1 de octubre de 1986;""
65 años;Mujeres;1 de julio de 1986;187.958
65 años;Mujeres;1 de abril de 1986;""
65 años;Mujeres;1 de enero de 1986;189.029
65 años;Mujeres;1 de octubre de 1985;""
65 años;Mujeres;1 de julio de 1985;176.378
65 años;Mujeres;1 de abril de 1985;""
65 años;Mujeres;1 de enero de 1985;163.590
65 años;Mujeres;1 de octubre de 1984;""
65 años;Mujeres;1 de julio de 1984;166.774
65 años;Mujeres;1 de abril de 1984;""
65 años;Mujeres;1 de enero de 1984;170.293
65 años;Mujeres;1 de octubre de 1983;""
65 años;Mujeres;1 de julio de 1983;166.330
65 años;Mujeres;1 de abril de 1983;""
65 años;Mujeres;1 de enero de 1983;162.405
65 años;Mujeres;1 de octubre de 1982;""
65 años;Mujeres;1 de julio de 1982;162.480
65 años;Mujeres;1 de abril de 1982;""
65 años;Mujeres;1 de enero de 1982;162.776
65 años;Mujeres;1 de octubre de 1981;""
65 años;Mujeres;1 de julio de 1981;165.033
65 años;Mujeres;1 de abril de 1981;""
65 años;Mujeres;1 de enero de 1981;167.366
65 años;Mujeres;1 de octubre de 1980;""
65 años;Mujeres;1 de julio de 1980;168.115
65 años;Mujeres;1 de abril de 1980;""
65 años;Mujeres;1 de enero de 1980;168.977
65 años;Mujeres;1 de octubre de 1979;""
65 años;Mujeres;1 de julio de 1979;167.410
65 años;Mujeres;1 de abril de 1979;""
65 años;Mujeres;1 de enero de 1979;165.847
65 años;Mujeres;1 de octubre de 1978;""
65 años;Mujeres;1 de julio de 1978;167.026
65 años;Mujeres;1 de abril de 1978;""
65 años;Mujeres;1 de enero de 1978;168.489
65 años;Mujeres;1 de octubre de 1977;""
65 años;Mujeres;1 de julio de 1977;164.711
65 años;Mujeres;1 de abril de 1977;""
65 años;Mujeres;1 de enero de 1977;161.026
65 años;Mujeres;1 de octubre de 1976;""
65 años;Mujeres;1 de julio de 1976;166.568
65 años;Mujeres;1 de abril de 1976;""
65 años;Mujeres;1 de enero de 1976;172.630
65 años;Mujeres;1 de octubre de 1975;""
65 años;Mujeres;1 de julio de 1975;164.744
65 años;Mujeres;1 de abril de 1975;""
65 años;Mujeres;1 de enero de 1975;156.448
65 años;Mujeres;1 de octubre de 1974;""
65 años;Mujeres;1 de julio de 1974;156.921
65 años;Mujeres;1 de abril de 1974;""
65 años;Mujeres;1 de enero de 1974;157.503
65 años;Mujeres;1 de octubre de 1973;""
65 años;Mujeres;1 de julio de 1973;155.732
65 años;Mujeres;1 de abril de 1973;""
65 años;Mujeres;1 de enero de 1973;154.298
65 años;Mujeres;1 de octubre de 1972;""
65 años;Mujeres;1 de julio de 1972;153.070
65 años;Mujeres;1 de abril de 1972;""
65 años;Mujeres;1 de enero de 1972;152.048
65 años;Mujeres;1 de octubre de 1971;""
65 años;Mujeres;1 de julio de 1971;155.474
65 años;Mujeres;1 de abril de 1971;""
65 años;Mujeres;1 de enero de 1971;159.230
66 años;Total;1 de enero de 2025;596.437
66 años;Total;1 de octubre de 2024;589.452
66 años;Total;1 de julio de 2024;592.882
66 años;Total;1 de abril de 2024;590.046
66 años;Total;1 de enero de 2024;581.419
66 años;Total;1 de octubre de 2023;569.450
66 años;Total;1 de julio de 2023;556.792
66 años;Total;1 de abril de 2023;544.486
66 años;Total;1 de enero de 2023;540.238
66 años;Total;1 de octubre de 2022;534.032
66 años;Total;1 de julio de 2022;530.387
66 años;Total;1 de abril de 2022;529.282
66 años;Total;1 de enero de 2022;524.934
66 años;Total;1 de octubre de 2021;520.526
66 años;Total;1 de julio de 2021;514.944
66 años;Total;1 de abril de 2021;507.427
66 años;Total;1 de enero de 2021;501.139
66 años;Total;1 de octubre de 2020;""
66 años;Total;1 de julio de 2020;502.298
66 años;Total;1 de abril de 2020;""
66 años;Total;1 de enero de 2020;503.828
66 años;Total;1 de octubre de 2019;""
66 años;Total;1 de julio de 2019;502.521
66 años;Total;1 de abril de 2019;""
66 años;Total;1 de enero de 2019;501.520
66 años;Total;1 de octubre de 2018;""
66 años;Total;1 de julio de 2018;486.146
66 años;Total;1 de abril de 2018;""
66 años;Total;1 de enero de 2018;471.170
66 años;Total;1 de octubre de 2017;""
66 años;Total;1 de julio de 2017;466.158
66 años;Total;1 de abril de 2017;""
66 años;Total;1 de enero de 2017;461.791
66 años;Total;1 de octubre de 2016;""
66 años;Total;1 de julio de 2016;471.646
66 años;Total;1 de abril de 2016;""
66 años;Total;1 de enero de 2016;481.876
66 años;Total;1 de octubre de 2015;""
66 años;Total;1 de julio de 2015;494.269
66 años;Total;1 de abril de 2015;""
66 años;Total;1 de enero de 2015;507.311
66 años;Total;1 de octubre de 2014;""
66 años;Total;1 de julio de 2014;486.932
66 años;Total;1 de abril de 2014;""
66 años;Total;1 de enero de 2014;466.838
66 años;Total;1 de octubre de 2013;""
66 años;Total;1 de julio de 2013;457.969
66 años;Total;1 de abril de 2013;""
66 años;Total;1 de enero de 2013;449.382
66 años;Total;1 de octubre de 2012;""
66 años;Total;1 de julio de 2012;460.683
66 años;Total;1 de abril de 2012;""
66 años;Total;1 de enero de 2012;472.709
66 años;Total;1 de octubre de 2011;""
66 años;Total;1 de julio de 2011;462.264
66 años;Total;1 de abril de 2011;""
66 años;Total;1 de enero de 2011;451.975
